row_id,worksheet_version,review_pool_variant,paper_id,openalex_work_id,work_id,title,year,citation_count,source_slug,topics,abstract_preview,sample_reason,relevance_label,novelty_label,bridge_like_label,reviewer_notes
45bfb1a24b7ba496f4d9624c21eda5fac814c39aeddd0015fb6959b4958a3af7,ml-bridge-negative-mining-v1,ml_bridge_negative_mining_audit,https://openalex.org/W4413926594,W4413926594,W4413926594,Diffusion-Inspired Masked Language Modeling for Symbolic Harmony Generation on a Fixed Time Grid,2025,1,,,"We present a novel encoder-only Transformer model for symbolic music harmony generation, based on a fixed time-grid representation of melody and harmony. Inspired by denoising diffusion processes, our model progressively unmasks harmony tokens over a sequence of discrete stages, learning to reconstruct the full harmonic structure from partial context. Unlik…",corpus_blind_seeded_fill,,,,
ec3cc8ebf078e911aff15d198fddde4fb4ccf8124a63777a4fb39e23ffd85c7b,ml-bridge-negative-mining-v1,ml_bridge_negative_mining_audit,https://openalex.org/W4402556688,W4402556688,W4402556688,Re(de)fining Sonification: Project Classification Strategies in the Data Sonification Archive,2024,2,jaes,BIM and Construction Integration;Design Education and Practice;Tactile and Sensory Interactions,"This study focuses on a corpus of 445 sonification projects currently available in the Data Sonification Archive (DSA). The DSA develops in a collaborative process that involves researchers and creative communities, and has been online since early 2021. Projects are heuristically classified according to several aspects, in particular their intended purpose,…",corpus_blind_seeded_fill,,,,
1084f2f0ef88c8a3af3aba3619caac9dccff6a775977db90f267a16afd9abbfe,ml-bridge-negative-mining-v1,ml_bridge_negative_mining_audit,https://openalex.org/W4403467832,W4403467832,W4403467832,The Impact of Standing Waves on Localization Ability of Low-Frequency Sound Sources,2024,0,jaes,Speech and Audio Processing;Acoustic Wave Phenomena Research;Vehicle Noise and Vibration Control,"This paper studies the effect of room modal resonances on the localization of very low-frequency sound sources. A subjective listening test is conducted with 20 participants in an anechoic chamber, where the listener must detect the direction of the sound source for pure sinusoids at 31.5, 50, and 80 Hz. A synthetic standing wave pattern modeling a room res…",bridge_deep_cut,,,,
e4f554f97b64f53d0a6bfffbe3fcef9ce04ddc099661a91c0824313d36e90bbf,ml-bridge-negative-mining-v1,ml_bridge_negative_mining_audit,https://openalex.org/W4406354650,W4406354650,W4406354650,Modeling the Effect of Eddy Currents on the Inductance of Loudspeaker Motors Using the Method of Lines,2025,1,jaes,Acoustic Wave Phenomena Research;Advanced Adaptive Filtering Techniques;Electromagnetic Compatibility and Noise Suppression,"This paper presents a way of modeling the effect of eddy currents on the inductance of a loudspeaker coil over a wide frequency bandwidth without the use of fractional derivatives or Foster/Cauer networks. The model presented is a physics-based model, which is derived from Maxwell's equations and discretized in space. The model is compared with finite eleme…",bridge_deep_cut,,,,
3d73311d5a901adea04073d107e39e09ad5c04d5f9db5640a30b365c04330642,ml-bridge-negative-mining-v1,ml_bridge_negative_mining_audit,https://openalex.org/W4414011896,W4414011896,W4414011896,A Pilot Study of an Acoustic Calibration and Psychoacoustic Validation of a Binaural-Rendered Neuroengineering Laboratory,2025,1,jaes,Vehicle Noise and Vibration Control;Noise Effects and Management;Hearing Loss and Rehabilitation,"The increasing research in extended reality technologies has driven significant progress in developing virtual auditory experiments. These efforts aim to create immersive virtual environments, yet challenges such as room divergence-mismatches between virtual and physical auditory spaces-remain critical. This study focused on calibrating a binaural-rendered…",bridge_deep_cut,,,,
a901a55fab96e365e5740bccf708a87b8deb0ba91de66c94a9665847ffa8acee,ml-bridge-negative-mining-v1,ml_bridge_negative_mining_audit,https://openalex.org/W7130663572,W7130663572,W7130663572,MusicDiffusionNet: Enhancing Text-to-Music Generation with Adaptive Style and Multi-Scale Temporal Mixup Strategies,2026,0,,,"Text-to-music generation aims to automatically produce audio content with semantic consistency and coherent musical structure based on natural language descriptions. However, existing methods still face challenges in terms of style diversity, rhythmic consistency, and long-term structural modeling. To address these issues, we propose a novel text-to-music g…",corpus_blind_seeded_fill,,,,
fd0e199a07dd06fa0e7cbb817667368c7c767957d462e0261b99d027d1fee73c,ml-bridge-negative-mining-v1,ml_bridge_negative_mining_audit,https://openalex.org/W4403467610,W4403467610,W4403467610,Perceived Quality of Binaural Rendering from Baffled Microphone Arrays Evaluated Without an Explicit Reference,2024,1,jaes,Hearing Loss and Rehabilitation;Speech and Audio Processing;Music Technology and Sound Studies,"The authors present a perceptual evaluation of the binaural rendering quality of signals from several types of baffled microphone arrays. They employ the multi-stimulus category rating (MuSCR) paradigm that does not require a reference stimulus. The tested conditions also comprise a very high numerical accuracy stimulus, given the highest quality rating in…",bridge_deep_cut,,,,
13d42bff2c6643e638d412c4c5c92da087cfc274260eaee8d44faa971153233e,ml-bridge-negative-mining-v1,ml_bridge_negative_mining_audit,https://openalex.org/W7147215911,W7147215911,W7147215911,Continuous and Overall Evaluation of Spatial Audio Reproduction Systems With Spatially Dynamic Content,2026,0,jaes,Hearing Loss and Rehabilitation;Tactile and Sensory Interactions;Subtitles and Audiovisual Media,"This study addresses potential challenges in evaluating reproduction systems with complex, spatially dynamic audio material because current standardized methods may lead to biased or unreliable results. To investigate this, a listening experiment was conducted comparing two assessment methods-continuous and overall evaluation-applied to two attributes, basi…",bridge_deep_cut,,,,
e79833d11ba90a8906bee417a14e7943f8221336865daf88df4d4996a33b3b1e,ml-bridge-negative-mining-v1,ml_bridge_negative_mining_audit,https://openalex.org/W4400775726,W4400775726,W4400775726,Singer and Audience Evaluations of a Networked Immersive Audio Concert,2024,4,jaes,Music Technology and Sound Studies;Diverse Musicological Studies;Music History and Culture,"At the 2023 AES International Conference on Spatial and Immersive Audio, a networked immersive audio concert was performed. A vocal octet connected over the Internet between York and Huddersfield and provided a performance that was auralized in the acoustics of BBC Maida Vale Studio 2. A live audience in Huddersfield experienced the concert with local singe…",bridge_deep_cut,,,,
8a769db2a84e1e3f55249cb5d34e6ad044481355f8292537867fc675cf22e5b4,ml-bridge-negative-mining-v1,ml_bridge_negative_mining_audit,https://openalex.org/W4411856050,W4411856050,W4411856050,The emotional geography of National anthems,2025,1,,,"National anthems serve as powerful symbols of national identity, often evoking strong emotional responses. While prior research has examined anthem lyrics, the emotional content of their musical features remains underexplored. This study employs computational modeling to predict the perceived emotional characteristics of 176 national anthems and investigate…",corpus_blind_seeded_fill,,,,
907f50f2a43ba898a8dd4b228aaf7d1b769d62a2cd8e1c88507aa343de9551dd,ml-bridge-negative-mining-v1,ml_bridge_negative_mining_audit,https://openalex.org/W4413383800,W4413383800,W4413383800,The relative contributions of subjective and musical factors in music for sleep,2025,0,,,Previous research into music for sleep has focused on describing the types of musical characteristics associated with such music. The current study aimed to increase understanding of sleep music by investigating subjective perceptions of listeners associated with music that is considered sleep inducing. A listening experiment asked participants to rate musi…,bridge_suppressed_final,,,,
f7a0b46323a4fa1cdce39f249ba103e2aaedd0c3c641fae48d3b2a53e640787f,ml-bridge-negative-mining-v1,ml_bridge_negative_mining_audit,https://openalex.org/W7161299073,W7161299073,W7161299073,Composing under shadow : pianistic and performative interpretations of Ullmann's works from pre-Theresienstadt to Theresienstadt,2026,0,,,"This artistic research project examines the development of Viktor Ullmann's compositional language across two distinct periods: 1936-1941 in Prague and 1942-1944 during his imprisonment in Theresienstadt Ghetto. It explores the transformation of Ullmann's expressive priorities in response to his philosophical and artistic development, as well as the oppress…",bridge_suppressed_final,,,,
e347cb0c5a8f0d904a0c5c8b51827cc5a69b1a1ae98d732a7a867dcfc49bff22,ml-bridge-negative-mining-v1,ml_bridge_negative_mining_audit,https://openalex.org/W4401909510,W4401909510,W4401909510,Jazz Trio Database: Automated Annotation of Jazz Piano Trio Recordings Processed Using Audio Source Separation,2024,4,tismir,Music and Audio Processing;Music Technology and Sound Studies;Speech and Audio Processing,"Recent advances in automatic music transcription have facilitated the creation of large databases of symbolic transcriptions of improvised music forms including jazz, where traditional notated scores are not normally available. In conjunction with music source separation models that enable audio to be ""demixed"" into separate signals for multiple instrument…",bridge_deep_cut,,,,
0bd2ffcaf712fccb9925a280fbacbad29cbcf83fbe4ad8dd4cd6d0a3c6120bed,ml-bridge-negative-mining-v1,ml_bridge_negative_mining_audit,https://openalex.org/W7142281766,W7142281766,W7142281766,The use of background music in educational settings,2026,0,,,"This study is a theoretical review that examines, from a holistic perspective, the effects of background music used in classroom settings on students' cognitive, affective, and social learning processes. Drawing on contemporary research in educational psychology, environmental structuring, learning theories, and special education, the contributions of backg…",bridge_suppressed_final,,,,
d525057cc8895bda1efa56324c1be23821cb2e40f3132077e9d82260e1967db9,ml-bridge-negative-mining-v1,ml_bridge_negative_mining_audit,https://openalex.org/W7160527444,W7160527444,W7160527444,Computer music sound signal synthesis and separation based on time-frequency cross domain feature selection,2026,0,,,"Amid digital music's growth, challenges like multi-track interference and noise robustness persist.Traditional single-domain analysis struggles with harmonic and transient details.We propose a computer music sound signal separation model (CMSSM-TFCFS), which includes an encoder with time-frequency cross-domain feature selection, a residual temporal convolut…",bridge_suppressed_final,,,,
f4bcbb7e19af506fff73a5438b9f1f6a3bf5052a81f8798590ad7712bf0856d8,ml-bridge-negative-mining-v1,ml_bridge_negative_mining_audit,https://openalex.org/W4400775761,W4400775761,W4400775761,Effects of Torso Location and Rotation to HRTF,2024,0,jaes,Medical Imaging and Analysis,The significance of representing realistic torso orientation relative to the head in the head-related transfer function (HRTF) is studied in this work. Actual head position relative to the torso is found for 195 persons. The effect of the head position in HRTF is studied by modifying the 3D model of a Kemar head-and-torso simulator geometry by translating t…,bridge_suppressed_final,,,,
54fca1788b383a0cc5a0e8ca716046a0e6718c68fea36eb1bd1d72225fe04d25,ml-bridge-negative-mining-v1,ml_bridge_negative_mining_audit,https://openalex.org/W4412837610,W4412837610,W4412837610,From Dataset to Melody: Enhancing Music Composition with Computational Models,2025,0,,,"This study explores the generation of melodic lines in the ethno-fusion genre using computational models, leveraging a unique MIDI-based dataset. The dataset, designed with two primary dimensions-solos and chords-aims to ensure precise, genre-specific outputs. The core techniques employed are Markov chains and generative grammar, chosen for their suitabilit…",corpus_blind_seeded_fill,,,,
7bf32177ac723d21d73b5db571350104db2198fcdb655c0097956e674d02ce39,ml-bridge-negative-mining-v1,ml_bridge_negative_mining_audit,https://openalex.org/W4413329385,W4413329385,W4413329385,Acoustic Analysis of Semi-Rigid Base Asphalt Pavements Based on Transformer Model and Parallel Cross-Gate Convolutional Neural Network,2025,0,,,"Semi-rigid base asphalt pavements, a common highway structure in China, often suffer from debonding defects which reduce road stability and shorten service life. In this study, a new method of road debonding detection based on the acoustic vibration method is proposed to address the needs of hidden debonding defects which are difficult to detect. The approa…",bridge_suppressed_final,,,,
90f011bc39b5824498ba166f619890b458821baf26d0d5786a5aa21b3c5c4944,ml-bridge-negative-mining-v1,ml_bridge_negative_mining_audit,https://openalex.org/W7128803784,W7128803784,W7128803784,RWC Revisited: Towards a Community-Driven MIR Corpus,2026,0,tismir,Music and Audio Processing;Music Technology and Sound Studies;Diverse Musicological Studies,"The Real World Computing (RWC) Music Database has been a cornerstone of Music Information Retrieval (MIR) research for over two decades, offering high‑quality recordings across multiple genres, including popular, classical, and jazz music. Beyond its extensive audio collection, the dataset is enriched by aligned Musical Instrument Digital Interface (MIDI) e…",bridge_deep_cut,,,,
529954123404f9d9db9dd772d0fe901df804bc5076b46eee0a5f44af3c08e57d,ml-bridge-negative-mining-v1,ml_bridge_negative_mining_audit,https://openalex.org/W4414603588,W4414603588,W4414603588,Association Rule Mining for Analyzing User Listening Patterns and Performance,2025,0,,,"Understanding user listening patterns is vital for improving music recommendation systems and delivering personalized experiences on streaming platforms. Despite the availability of vast user-generated content, extracting meaningful insights from such data remains a challenge. In this study, we address this gap by applying Association Rule Mining (ARM) tech…",bridge_suppressed_final,,,,
a27b66a840f1be4928970bf2afa2b5e6f51ea6dce41194fe39cb910abf9305be,ml-bridge-negative-mining-v1,ml_bridge_negative_mining_audit,https://openalex.org/W4403467627,W4403467627,W4403467627,Time-Aligned Spatial Upsampling of Spherical Microphone Array Recordings,2024,0,jaes,Speech and Audio Processing;Music and Audio Processing;Music Technology and Sound Studies,"With the Spherical Array Interpolation by Time Alignment (SARITA) method, the authors introduced an approach for spatial upsampling of spherical microphone array (SMA) signals (T. Lübeck, J. M. Arend, and C. Pörschmann, IEEE/ACM Transactions on Audio, Speech, and Language Processing, vol. 31, pp. 1163-1174 [2023]). The basic idea of this method is to perfor…",bridge_deep_cut,,,,
