row_id,worksheet_version,review_pool_variant,paper_id,openalex_work_id,work_id,title,year,citation_count,source_slug,topics,abstract_preview,sample_reason,cluster_id,relevance_label,novelty_label,bridge_like_label,reviewer_notes
92191d15f193086702964104d21658fe38d4a250111315a33022a520791a7f2c,ml-blind-snapshot-review-v2,ml_blind_snapshot_audit,https://openalex.org/W7136245664,W7136245664,W7136245664,"eXCube2: Explainable Brain-Inspired Spiking Neural Network Framework for Emotion Recognition from Audio, Visual and Multimodal Audio-Visual Data",2026,0,,,"This paper introduces a biomimetic framework and novel brain-inspired AI (BIAI) models based on spiking neural networks (SNNs) for emotional state recognition from audio (speech), visual (face), and integrated multimodal audio-visual data. The developed framework, named eXCube2, uses a three-dimensional SNN architecture NeuCube that is spatially structure...",fallback_seeded_fill,c003,,,,
ce2b2dcc0c4a27a82981a4229785793430618791085a13215ddbb61afb8f454d,ml-blind-snapshot-review-v2,ml_blind_snapshot_audit,https://openalex.org/W7119511988,W7119511988,W7119511988,End-to-End Full-Page Optical Music Recognition for Pianoform Sheet Music,2026,0,,,"Abstract Optical Music Recognition (OMR) has made significant progress since its inception, with various approaches now capable of accurately transcribing music scores into digital formats. Despite these advancements, most so-called end-to-end OMR approaches still rely on multi-stage processing pipelines for transcribing full-page score images, which enta...",fallback_seeded_fill,c000,,,,
b734355b69e75f349f79c71cc1db1e8c89e0ec7697bb1372b01b8e0c96abf097,ml-blind-snapshot-review-v2,ml_blind_snapshot_audit,https://openalex.org/W4416286944,W4416286944,W4416286944,Advancing guitar emotion recognition through audio data augmentation to enhance smart musical instruments,2025,0,,,"Dataset augmentation techniques have been widely used to achieve state-of-the-art results in Music Information Retrieval tasks. However, their application in music emotion recognition (MER) remains underexplored. MER methods are particularly relevant to the design of smart musical instruments (SMIs), as emotionally aware SMIs have the potential to enrich...",fallback_seeded_fill,c010,,,,
edac64b7135aeb835eb80b6bd10be4d45fbe7836b53e6a3fdfac57f2785b0dc1,ml-blind-snapshot-review-v2,ml_blind_snapshot_audit,https://openalex.org/W4414012206,W4414012206,W4414012206,Investigation on a Crosstalk Cancellation Algorithm for Binaural Audio Headrest,2025,1,jaes,Hearing Loss and Rehabilitation;Speech and Audio Processing;Vehicle Noise and Vibration Control,"Binaural audio rendering is a technique used to create immersive sound experiences by simulating the way humans perceive spatial audio. Typically performed using headphones, binaural reproduction is widely applied in virtual reality, gaming, and 3D audio experiences, enhancing realism and engagement. However, headphones may not always be convenient, leadi...",fallback_seeded_fill,c003,,,,
c7732e362193f6565132fb6316563f5b82e446d8dc50dfec644f7b2d33e8c61b,ml-blind-snapshot-review-v2,ml_blind_snapshot_audit,https://openalex.org/W7136637962,W7136637962,W7136637962,End-to-End Acoustic Classification of Respiratory Sounds Using Multi-Architecture Deep Neural Networks,2026,0,,,"Respiratory diseases constitute a major global health burden, necessitating accurate and reliable diagnostic support tools. Conventional auscultation, despite its widespread clinical use, remains inherently subjective and susceptible to inter-observer variability. In this study, we propose a unified deep learning framework for the automated classification...",fallback_seeded_fill,c003,,,,
bad993e60b83b347bb155f2d7dab6721175bf4aa34c478aa2e44257dda7d8648,ml-blind-snapshot-review-v2,ml_blind_snapshot_audit,https://openalex.org/W4416357176,W4416357176,W4416357176,"Music Genre Classification Using Prosodic, Stylistic, Syntactic and Sentiment-Based Features",2025,0,,,"Romanian popular music has had a storied history across the last century and a half. Incorporating different influences at different times, today it boasts a wide range of both autochthonous and imported genres, such as traditional folk music, rock, rap, pop, and manele, to name a few. We aim to trace the linguistic differences between the lyrics of these...",fallback_seeded_fill,c000,,,,
6787ba0d8586167cb33d326ee25549d761db67ef73fc80d92b1679c03d52eda0,ml-blind-snapshot-review-v2,ml_blind_snapshot_audit,https://openalex.org/W7116687698,W7116687698,W7116687698,Cross-Attentive CNNs for Joint Specral and Pitch Feature Learning in Predominant Instrument Recognition from Polyphonic Music,2025,0,,,"Identifying instruments in polyphonic audio is challenging due to overlapping spectra and variations in timbre and playing styles. This task is central to music information retrieval, with applications in transcription, recommendation, and indexing. We propose a dual-branch Convolutional Neural Network (CNN) that processes Mel-spectrograms and binary pitc...",fallback_seeded_fill,c000,,,,
1b9e751201dc1f286e3946bd259120d2dab47de180f2d115bcf6dd34802201f4,ml-blind-snapshot-review-v2,ml_blind_snapshot_audit,https://openalex.org/W4409215250,W4409215250,W4409215250,Influence of Head Rotation Speed and Individual Head-Related Transfer Functions on Latency Detection Threshold in Dynamic Binaural Rendering,2025,0,jaes,3D Shape Modeling and Analysis;Cultural and Historical Studies,"Binaural audio is a relevant rendering technique for mass diffusion in immersive experiences. By adding a head tracking system, dynamic binaural rendering can improve the overall quality in comparison with static rendering. However, introduced latency between the head movement and the audio rendering is detrimental to the audio experience. Previous studie...",fallback_seeded_fill,c003,,,,
428631c5872b15a17dc6ee3c6908e37779e29be7126232faf67cbdabf6dec7bb,ml-blind-snapshot-review-v2,ml_blind_snapshot_audit,https://openalex.org/W4412072223,W4412072223,W4412072223,Auralization of Finite-Element and Boundary Element Vibroacoustic Models With Wave Field Synthesis,2025,0,jaes,Acoustic Wave Phenomena Research,"Wave field synthesis (WFS) is a spatial audio method that allows for auralization over an extended listening space and for a multi-listener experience. WFS is generally only suitable for simple compact sources and canonical extended virtual sources. It is not yet fully adapted to auralize complex radiating objects modeled via numerical methods, such as th...",fallback_seeded_fill,c003,,,,
3881406a62ac09ec4b6864529b8a9280050ef181bddd0c8a59498151482331bf,ml-blind-snapshot-review-v2,ml_blind_snapshot_audit,https://openalex.org/W7134285822,W7134285822,W7134285822,Integrating AI and cloud-edge technologies for music creation in educational and performance domains,2026,0,,,"This paper provides a systematic exploration of Artificial Intelligence (AI) for music generation within a cloud-edge synergy architecture (i.e. a coordinated cloud-edge computing paradigm where the cloud handles compute-intensive training and high-fidelity generation, while the edge supports latency-sensitive and privacy-critical inference and interactio...",fallback_seeded_fill,c010,,,,
