row_id,worksheet_version,review_pool_variant,paper_id,openalex_work_id,work_id,title,year,citation_count,source_slug,topics,abstract_preview,sample_reason,ranking_run_id,family,final_score,rank_in_family,relevance_label,novelty_label,bridge_like_label,reviewer_notes
740d28083ef2ceaa0df07c9fd4471056ae541f81308a8fe9af023ab3c0016638,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4405710394,W4405710394,W4405710394,A Perceptual Study on the Plausibility of Binaural Rendering in Anechoic Environments,2024,0,jaes,Consumer Perception and Purchasing Behavior;Cultural and Historical Studies,"Plausibility has become a widely used paradigm for evaluating binaural audio for augmented reality. Although several studies have evaluated the plausibility of different binaural rendering techniques, it is not clear which parameters contribute to plausibility and to what extent. The present study attempts to fill this gap and presents the results of five...",second_surface_high_score_candidate,rank-83787b91ef,emerging,0.237697,120,miss,not_useful,not_applicable,binaural rendering plausibility study in anechoic environments for AR; spatial audio psychoacoustics with no music discovery or recommender value.
0d131148095a493fc82755b2df72b70af194168c408413d084ef505bdb04fba0,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4412751375,W4412751375,W4412751375,Emotional response to music: the Emotify + dataset,2025,2,,,"Abstract We performed a survey with 181 volunteers who were tasked to listen to 400 musical extracts from four different genres (rock, pop, classical and electronic) and reported the emotions they perceived along with their intensity. The result is a public dataset called Emotify + with 10 different emotions. It can serve as a research tool in behavioural...",second_surface_high_score_candidate,rank-83787b91ef,emerging,0.232451,121,good,useful,not_applicable,Emotify+ dataset of emotional response labels for 400 musical extracts across four genres; core music emotion recognition MIR dataset resource.
163a97c2237a0f20cd9255360b8b0a4ecd75022ffc673a73a375c464e28d8f2e,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4405710383,W4405710383,W4405710383,Multimodal Loudspeaker Based on a Dielectric Elastomer Roll Actuator,2024,1,jaes,Acoustic Wave Phenomena Research;Dielectric materials and actuators;Advanced Sensor and Energy Harvesting Materials,"A novel loudspeaker design integrating lightweight and efficient acoustic transducers derived from dielectric elastomer films is presented. This innovation centers on core-free dielectric elastomer roll actuators, functioning akin to artificial muscles, altering shape upon the application of an electric field. The actuators serve two roles: propelling aco...",second_surface_high_score_candidate,rank-83787b91ef,emerging,0.231871,122,miss,not_useful,not_applicable,dielectric elastomer roll actuator loudspeaker design; audio hardware engineering outside music/MIR/recommender scope.
4af66af655354988536f3956d722048af1a25078f4a44b72b10ac4ca6fea66e2,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4417237475,W4417237475,W4417237475,Multimodal physiological signal emotion recognition based on multi-head cross attention with representation learning,2025,2,,,"Introduction: Physiological signals offer a significant advantage in the field of emotion recognition due to their objective nature, as they are less susceptible to volitional control and thus provide a more veridical reflection of an individual's true affective state. The use of multimodal physiological signals enables a more holistic characterization of...",second_surface_high_score_candidate,rank-83787b91ef,emerging,0.22795,125,irrelevant,neither,not_applicable,multimodal physiological signal emotion recognition using cross-attention; biosignal processing without music content outside music/MIR scope.
72d3647b559f9672591fc0c0e04916316875dcb19f611afb594470f09e45432d,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4412596354,W4412596354,W4412596354,ELGAR: Expressive Cello Performance Motion Generation for Audio Rendition,2025,2,,,"The art of instrument performance stands as a vivid manifestation of human creativity and emotion. Nonetheless, generating instrument performance motions is a highly challenging task, as it requires not only capturing intricate movements but also reconstructing the complex dynamics of the performer-instrument interaction. While existing works primarily fo...",second_surface_high_score_candidate,rank-83787b91ef,emerging,0.227751,126,good,surprising,not_applicable,ELGAR expressive cello performance motion generation from audio rendition; core music AI performance generation research.
7f7fd16ac2a548fed9862c2e0909d7d982ccac0a6e59bef446dc08ceeaf2aadf,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4414560220,W4414560220,W4414560220,Enabling interoperable human-AI teaming for automation in construction and manufacturing via Digital Twins and Sliding Work Sharing ontologies,2025,2,,,"This paper introduces an ontology system to support dynamic, explainable, and human-centric collaboration between humans and artificial intelligence-enabled non-human agents in cyber-physical environments. In this setting, Digital Twins (digital models of physical systems or processes that mirror their real-time state) and Human Digital Twins (digital rep...",second_surface_high_score_candidate,rank-83787b91ef,emerging,0.209746,139,irrelevant,neither,not_applicable,human-AI teaming ontology for automation in construction and manufacturing via Digital Twins; outside music/MIR/audio/recommender scope.
7a49ccf01a526328117a42d0b5785b0044fe4e237c239d9f7f19b7fcee814253,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4416997456,W4416997456,W4416997456,From Gaze to Music: AI-Powered Personalized Audiovisual Experiences for Children's Aesthetic Education,2025,1,,,"The cultivation of aesthetic appreciation through engagement with exemplary artworks constitutes a fundamental pillar in fostering children's cognitive and emotional development, while simultaneously facilitating multidimensional learning experiences across diverse perceptual domains. However, children in early stages of cognitive development frequently e...",second_surface_score_spread,rank-83787b91ef,emerging,0.205578,141,miss,not_useful,not_applicable,gaze-driven personalized audiovisual art education for children; music is a secondary system output not a research contribution in MIR or recommender discovery.
5e0b6cd0671981fcc1588b1932374cb08f2064435fde1ecae81e38a6affe238d,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4413878864,W4413878864,W4413878864,Deep learning model using squeezenet and promoted ideal gas molecular motion for music genre classification from audio spectrograms,2025,1,,,"It may be argued that music genre classification (MGC) is one of the most important tasks in music information retrieval; however, it still suffers from being a high-dimensional, highly variable, and noisy audio signal. Most traditional deep learning models require large computational setups and do not fare well in the instances of overfitting and local o...",second_surface_high_score_candidate,rank-83787b91ef,emerging,0.203885,143,acceptable,obvious,not_applicable,music genre classification using SqueezeNet with promoted ideal gas metaheuristic optimization; standard MIR task plausibly surfaceable to a music/MIR researcher.
f4eb84963378a1002b11828ed974e97e20dfcf9fc63705f5cb79553ec28a6423,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4414152069,W4414152069,W4414152069,An Innovative Framework for Heart Sound Classification Integrating Adaptive Fuzzy Rank-Based Ensemble of Transfer Learning Models with Multi-Dimensional Features,2025,1,,,"Heart sound identification for diagnosing cardiovascular diseases is a complex challenge due to the intricate, spectro-temporal characteristics of conditions like Aortic Stenosis, Mitral Regurgitation, and multi-valvular disorders. Conventional methods frequently inadequately encompass the complete range of diagnostic characteristics, depending on fragmen...",second_surface_high_score_candidate,rank-83787b91ef,emerging,0.203411,145,irrelevant,neither,not_applicable,heart sound classification for cardiovascular disease diagnosis; medical audio outside music/MIR/recommender scope.
a85c186fc167657a09f11d8b12b19185f04489191818b2a2bfda83d2091ed63d,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4414663170,W4414663170,W4414663170,From Sensors to Insights: Interpretable Audio-Based Machine Learning for Real-Time Vehicle Fault and Emergency Sound Classification,2025,1,,,"Unrecognized mechanical faults and emergency sounds in vehicles can compromise safety, particularly for individuals with hearing impairments and in sound-insulated or autonomous driving environments. As intelligent transportation systems (ITSs) evolve, there is a growing need for inclusive, non-intrusive, and real-time diagnostic solutions that enhance si...",second_surface_high_score_candidate,rank-83787b91ef,emerging,0.202327,148,miss,not_useful,not_applicable,interpretable audio ML for vehicle fault and emergency sound classification in ITSs; automotive audio adjacent but outside music/MIR/recommender scope.
28ac41195f5a9d054f1d2e09a7501c0caaa75849b5c55fc3a424a903a26cc555,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4415034087,W4415034087,W4415034087,An Enhanced CNN Architecture for Music Genre Classification on the GTZAN Dataset,2025,1,,,"A principal objective within contemporary Music Information Retrieval (MIR) research is the development of automated systems for genre classification, especially due to the exponential proliferation of digital audio content on platforms such as streaming services, online radio, and algorithmically generated playlists. Manual annotation is no longer viable...",second_surface_high_score_candidate,rank-83787b91ef,emerging,0.200137,150,acceptable,obvious,not_applicable,enhanced CNN for music genre classification on GTZAN; standard MIR task with explicit streaming/discovery framing.
721a4b95b8b41d7c172bb9c1883b75e2ba4fc4120c3f5b524ca8a1a97b5a3c32,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4414359613,W4414359613,W4414359613,Solving Copyright Infringement on Short Video Platforms: Novel Datasets and an Audio Restoration Deep Learning Pipeline,2025,1,,,"Short video platforms like YouTube Shorts and TikTok face significant copyright compliance challenges, as infringers frequently embed arbitrary background music (BGM) to obscure original soundtracks (OST) and evade content originality detection. To tackle this issue, we propose a novel pipeline that integrates Music Source Separation (MSS) and cross-modal...",second_surface_high_score_candidate,rank-83787b91ef,emerging,0.199237,151,good,useful,not_applicable,music source separation and cross-modal matching pipeline for copyright infringement detection with novel datasets; core MIR safety/source-separation resource.
feb3b2b09a2332d7e94f5c73e4d352701ded70345902ec4b0368e6e574bb2b46,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4413265676,W4413265676,W4413265676,Enhancing MusicGen with Prompt Tuning,2025,1,,,"Generative AI has been gaining attention across various creative domains. In particular, MusicGen stands out as a representative approach capable of generating music based on text or audio inputs. However, it has limitations in producing high-quality outputs for specific genres and fully reflecting user intentions. This paper proposes a prompt tuning tech...",second_surface_high_score_candidate,rank-83787b91ef,emerging,0.199195,152,good,useful,not_applicable,prompt tuning for MusicGen to improve genre-specific quality and user intent alignment; core music generation AI improvement.
58e108c9bb119a1687f418c81420779bd89f6e4a3efd87233142b43cb2eda7d4,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4413619343,W4413619343,W4413619343,ERLD-HC: Entropy-Regularized Latent Diffusion for Harmony-Constrained Symbolic Music Generation,2025,1,,,"Recently, music generation models based on deep learning have made remarkable progress in the field of symbolic music generation. However, the existing methods often have problems of violating musical rules, especially since the control of harmonic structure is relatively weak. To address these limitations, this paper proposes a novel framework, the Entro...",second_surface_high_score_candidate,rank-83787b91ef,emerging,0.198677,154,good,surprising,not_applicable,entropy-regularized latent diffusion with harmony constraints for symbolic music generation; novel music AI architecture for harmony-aware generation.
d7a52fa4dc669412aac70424842aae7936f046a5e4e4d98376fac4e615d507d0,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4413342982,W4413342982,W4413342982,Unheard melodies and emotional peaks in <i>Let It Go</i> and <i>Show Yourself</i>: a multimodal sentiment analysis,2025,1,,,"Abstract This research endeavor presents a rigorous interdisciplinary investigation into the emotional and narrative functions of "" Let It Go "" ( Frozen ) and "" Show Yourself "" ( Frozen II ), addressing a gap in scholarship that primarily relies on qualitative interpretations. Employing a novel multimodal approach, the study integrates tools from Natural...",second_surface_score_spread,rank-83787b91ef,emerging,0.198234,155,acceptable,useful,not_applicable,multimodal computational sentiment analysis of Frozen film songs using NLP and audio tools; music emotion analysis in case-study framing.
261fe0c9b3d1274a9076cc18ba3a020a7a488ae2bf5afcf70a5007d23803211b,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4412807808,W4412807808,W4412807808,Differentiable black-box and gray-box modeling of nonlinear audio effects,2025,1,,,"Audio effects are extensively used at every stage of audio and music content creation. The majority of differentiable audio effects modeling approaches fall into the black-box or gray-box paradigms; and most models have been proposed and applied to nonlinear effects like guitar amplifiers, overdrive, distortion, fuzz and compressor. Although a plethora of...",second_surface_high_score_candidate,rank-83787b91ef,emerging,0.198067,156,good,useful,not_applicable,"differentiable black-box and gray-box modeling of guitar amplifiers, distortion, and compressor audio effects; core music production AI method."
ca4b84008898739fd0b898004d13f97238b3784236cb76f4dbaad971d4c9102b,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4403281875,W4403281875,W4403281875,Influence of rhythm features on beat/movement synchronization using a low-cost vision system,2025,1,,,"This study examines how musical expertise, tempo, and beat division influence synchronization accuracy and regularity in two movement tasks: finger tapping (discrete movements) and arm swing (continuous movements). Using a markerless motion capture system, we analyzed synchronization metrics across different rhythmic conditions. Motion data were extracted...",second_surface_high_score_candidate,rank-83787b91ef,emerging,0.197192,159,acceptable,useful,not_applicable,rhythm features and beat/movement synchronization study using low-cost markerless motion capture; MIR-adjacent beat and rhythm research.
78bc497fb401efc1648b59333815a45ff380ff8a4fb69ba75ac86f4c4e7a69a9,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4413991673,W4413991673,W4413991673,Mathematical Analysis and Performance Evaluation of CBAM-DenseNet121 for Speech Emotion Recognition Using the CREMA-D Dataset,2025,1,,,"Emotion recognition from speech is essential for human-computer interaction (HCI) and affective computing, with applications in virtual assistants, healthcare, and education. Although deep learning has made significant advancements in Automatic Speech Emotion Recognition (ASER), the challenge still exists in the task given variation in speakers, subtle em...",second_surface_high_score_candidate,rank-83787b91ef,emerging,0.196713,160,miss,not_useful,not_applicable,CBAM-DenseNet121 for speech emotion recognition on CREMA-D; speech processing adjacent but outside music/MIR/recommender scope.
10a61d7f1a62d05f5635c99150aeb4d77657929b8427e244e83aa8c3573bf96d,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4414243652,W4414243652,W4414243652,Xpressify: Facial Emotion Recognition and Music Recommendation System,2025,1,,,"Facial Emotion Detection and Music Recommendation System is a real-time facial emotion detection and personalized music recommendation system. It employs a trained Convolutional Neural Network (CNN) trained on the FER2013 database for seven emotion recognitions, i.e., anger, disgust, fear, happiness, sorrow, surprise, and neutrality. Everything is accompl...",second_surface_high_score_candidate,rank-83787b91ef,emerging,0.196634,161,acceptable,obvious,not_applicable,CNN-based facial emotion recognition for personalized music recommendation; emotion-driven music recommender system prototype.
7bd1c329c7f2ac72aaa128173cb9b02711f48a527691efa5fe41a03cb00478bd,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4413926594,W4413926594,W4413926594,Diffusion-Inspired Masked Language Modeling for Symbolic Harmony Generation on a Fixed Time Grid,2025,1,,,"We present a novel encoder-only Transformer model for symbolic music harmony generation, based on a fixed time-grid representation of melody and harmony. Inspired by denoising diffusion processes, our model progressively unmasks harmony tokens over a sequence of discrete stages, learning to reconstruct the full harmonic structure from partial context. Unl...",second_surface_high_score_candidate,rank-83787b91ef,emerging,0.195652,162,good,surprising,not_applicable,diffusion-inspired masked language modeling for symbolic harmony generation on a fixed time grid; novel symbolic music generation architecture.
43416e11d7c58834dfc2e0d06148e39bc890f05a2bc1839421be894e4a75de4d,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4411856050,W4411856050,W4411856050,The emotional geography of National anthems,2025,1,,,"National anthems serve as powerful symbols of national identity, often evoking strong emotional responses. While prior research has examined anthem lyrics, the emotional content of their musical features remains underexplored. This study employs computational modeling to predict the perceived emotional characteristics of 176 national anthems and investiga...",second_surface_high_score_candidate,rank-83787b91ef,emerging,0.19288,165,acceptable,useful,not_applicable,computational prediction of emotional characteristics across 176 national anthems; music emotion analysis at corpus scale.
a58a20c6021c37e69a63ec695a89b31350423ca1c07e8285d7aaa5e3207e6007,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4415329322,W4415329322,W4415329322,MIKU-PAL: An Automated and Standardized Multimodal Method for Speech Paralinguistic and Affect Labeling,2025,1,,,"Acquiring large-scale emotional speech data with strong consistency remains a challenge for speech synthesis. This paper presents MIKU-PAL, a fully automated multimodal pipeline for extracting high-consistency emotional speech from unlabeled video data. Leveraging face detection and tracking algorithms, we developed an automatic emotion analysis system us...",second_surface_high_score_candidate,rank-83787b91ef,emerging,0.190865,166,miss,not_useful,not_applicable,automated multimodal pipeline (MIKU-PAL) for extracting emotional speech data for speech synthesis; speech paralinguistics outside music/MIR scope.
21d81691989168b487101dc5baef778ccf440693a8d5036cb7ca07a1c0d0606f,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4414249831,W4414249831,W4414249831,The Research Deficit and Expert Disagreement Regarding Music Selection for Psychedelic Assisted Therapy,2025,1,,,"Prior research has determined that music plays a central role in psychedelic assisted therapy (PAT). While there is a general consensus of the importance of music during PAT, there are only three empirical studies published to date that directly investigate which type of music might best support PAT. Importantly, no review to date has critically analyzed...",second_surface_score_spread,rank-83787b91ef,emerging,0.18896,167,miss,useful,not_applicable,"research gap review on music selection for psychedelic-assisted therapy; music-related but clinical/review-oriented, not MIR/audio/recommender discovery scope."
c0c1168dc47f343f56abdb5c804ed82822ed064c41a2213535271b7afab4fd65,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4413037096,W4413037096,W4413037096,"Reconstructing Cultural Identity through Orchestration: Tradition and Innovation in Wuxi Opera, Jiangsu, China",2025,1,,,"This study employs a combination of theoretical analysis and field research to explore the mechanisms of cultural identity construction reflected in contemporary Wuxi opera orchestration practices.The findings reveal that traditional instruments such as the erhu, pipa, and yangqin play an irreplaceable role in maintaining the aesthetic appeal of Jiangnan...",second_surface_high_score_candidate,rank-83787b91ef,emerging,0.186014,169,miss,obvious,not_applicable,ethnomusicological analysis of orchestration practices in Wuxi Opera; humanities musicology without MIR technical contribution.
0abb8fab468939932ed5e8c34bca855a0756c77d2e521e754da542c0738c685d,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4415057726,W4415057726,W4415057726,Architectural influence on narrative content in cultural heritage projection mapping,2025,1,,,"Projection mapping has been widely adopted in the cultural heritage sector as a medium for immersive storytelling and public engagement. However, its content design is often treated as an open-ended creative process, lacking empirical understanding of how the intrinsic properties of heritage architecture may shape visual narratives. This study presents a...",second_surface_high_score_candidate,rank-83787b91ef,emerging,0.184763,170,irrelevant,neither,not_applicable,architectural influence on cultural heritage projection mapping narrative design; no music content outside music/MIR/recommender scope.
15b9668deb36afa7995cbfef2dc7820e58ebc04e60f448d4edb6fe25c83faa5a,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4414475861,W4414475861,W4414475861,Fusion of Dual Wind Component for Radar Echo Nowcasting Based on a Deep Learning Model,2025,1,,,"Abstract Nowcasting serves as a pivotal tool in predicting severe weather phenomena, which is essential for disaster prevention and mitigation. However, existing nowcasting models often struggle due to insufficient background information input. In this study, we propose the Late Fusion Wind Filed UNet (LFWF UNet) model, which integrates radar data and 3D...",second_surface_high_score_candidate,rank-83787b91ef,emerging,0.182907,171,irrelevant,neither,not_applicable,dual wind component fusion for radar echo nowcasting; meteorological forecasting outside music/MIR/recommender scope.
33de989136cbd686d5f2eb65733b6f88743a6976c7b74935401390fda22840ec,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4413183625,W4413183625,W4413183625,Visual Grammar and Cultural Meaning in Festive China: A Multimodal Discourse Analysis,2025,1,,,"This study examines how the English-language documentary series Festive China constructs and communicates cultural meaning through visual semiotic resources by focusing on the role of visual modality in shaping cultural narratives. Drawing on Systemic Functional Linguistics and visual grammar, the study adopts a multimodal discourse analysis approach to i...",second_surface_high_score_candidate,rank-83787b91ef,emerging,0.180713,173,irrelevant,neither,not_applicable,multimodal discourse analysis of visual grammar in a Chinese documentary series; no music content outside music/MIR/recommender scope.
912063aa4b7f92b84a645f66588d66d67747ee53ed8b0d499b446123ca1376b7,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4405206852,W4405206852,W4405206852,Collaborative Playlists around the World: A Cross‑Cultural User Study,2024,1,tismir,Digital Games and Media;Innovative Teaching and Learning Methods;Knowledge Management and Sharing,"Collaborative playlists (CPs) enable users of streaming platforms to share and discover music through co‑curation. Recent studies involving predominantly North American samples have found that CPs are created for a variety of contexts, help users organize and access music, facilitate music discovery, and support social connections. Yet, despite these impo...",second_surface_high_score_candidate,rank-83787b91ef,emerging,0.178354,178,good,useful,not_applicable,cross-cultural user study of collaborative playlists for music sharing and discovery on streaming platforms; core music recommender and listening discovery research.
f7bcb5d71e8f7cee7d4c677b880f0f041b098688bf55e1e2f749873ddb3ee8e1,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4412184215,W4412184215,W4412184215,Music Composing for Certain Emotion Based on Advanced Models,2025,0,,,"With the rapid evolution of artificial intelligence, emotion-conditioned music generation has become a focal point in computer music research. This study examines how advanced machine learning models, especially those developed in the last five years, enable the generation of music that aligns with specific emotional categories. The study begins by tracin...",second_surface_high_score_candidate,rank-83787b91ef,emerging,0.177625,179,acceptable,useful,not_applicable,study of emotion-conditioned music composition using recent advanced ML models; in-scope music AI research with survey/comparative framing.
0c25406f465f9abd08eb5999d7d41be7ffd11353d34eed02c5e88e74d1016ea9,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4414125448,W4414125448,W4414125448,Evaluation of National Music Performance by Integrating Attention Mechanism and Music Theory Rules,2025,0,,,The evaluation of ethnic music performances is crucial for music education and cultural heritage preservation. This study proposes an intelligent evaluation model that integrates music theory principles and attention mechanisms (AMs). This model aims to enhance the objectivity and accuracy of assessments. The model uses a complex number convolutional neur...,second_surface_high_score_candidate,rank-83787b91ef,emerging,0.176667,181,acceptable,useful,not_applicable,intelligent music performance evaluation integrating attention mechanism and music theory rules; music AI adjacent to MIR performance analysis.
ae214f4f4e4bb05e30d10a14a52de9d9022d4bc1b711d65c11242f2b358f32d4,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4399995764,W4399995764,W4399995764,A Curvilinear Transfer Function for Wide Dynamic Range Compression with Expansion,2024,1,jaes,Iterative Learning Control Systems;Computational Fluid Dynamics and Aerodynamics,"Wide Dynamic Range Compression in hearing aids is becoming increasingly more complex as the number of channels and adjustable parameters grow. At the same time, there is growing demand for customization and user self-adjustment of hearing aids, necessitating a balance between complexity and user accessibility. Compression in hearing aids is governed by th...",second_surface_score_spread,rank-83787b91ef,emerging,0.176435,182,miss,not_useful,not_applicable,curvilinear transfer function for wide dynamic range compression/expansion in hearing aids; hearing aid engineering outside music/MIR scope.
11bca4175e3c4b3bd566c3315d36eb158ee70ebe580d1447ca02626254251833,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4414112292,W4414112292,W4414112292,Science of music-based citizen science: How seeing influences hearing,2025,0,,,"Citizen science engages volunteers to contribute data to scientific projects, often through visual annotation tasks. Hearing based activities are rare and less well understood. Having high quality annotations of performed music structures is essential for reliable algorithmic analysis of recorded music with applications ranging from music information retr...",second_surface_high_score_candidate,rank-83787b91ef,emerging,0.176105,184,good,useful,not_applicable,"music-structure citizen science with explicit MIR and algorithmic music analysis application; core MIR annotation infrastructure, not just adjacent methodology."
95fbea85929926ad65191d40db086517c12bf6eaaf70de22a312bd10495c05bd,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4414392865,W4414392865,W4414392865,"Deep Neural Network and SVM-Based Multiclass Musical Instruments Classification Using MFCC, STFT, and Related Acoustic Features",2025,0,,,"Artificial Intelligence (AI) has revolutionized the field of music analysis by enabling advanced sound recognition and classification techniques. In the recent year, the music industry has had transformative evolution in recent years, significantly impacting user engagement, creativity, and technological innovation across various domains, including entert...",second_surface_high_score_candidate,rank-83787b91ef,emerging,0.175576,187,acceptable,obvious,not_applicable,multiclass musical instrument classification using DNN+SVM with MFCC and STFT features; standard MIR instrument classification task.
400a11c6030b87cb1e5a8e50baa136594d2f96b38c9c52dac635ea9ebf0d3d71,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4414099509,W4414099509,W4414099509,Facial Emotion Recognition-Based Music System Using Convolutional Neural Networks,2025,0,,,"Another type of conversational AI is the Facial Emotion Recognition (FER) that has recently been catapulte to mainstream use owing to its versatility since it is applicable in improving user experience of nearly all applications and services. In this respect, FER can help explain how to turn known people's feelings into a higher level of appreciation to h...",second_surface_score_boundary,rank-83787b91ef,emerging,0.175055,191,acceptable,obvious,not_applicable,CNN-based facial emotion recognition system for personalized music recommendation; emotion-driven music recommender prototype.
775db1d7b0bcdea18ad2ae05cb8741e4c78f536256d921f5b0d73430a97f60bc,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W7116671325,W7116671325,W7116671325,Application of artificial intelligence CNN model in emotional recognition of instrumental music,2025,0,,,"To enhance the accuracy and expressiveness of emotional recognition in instrumental music, this study proposes a multi-layer music emotion recognition model. The model integrates Convolutional Neural Network (CNN), Bidirectional Gated Recurrent Unit (BiGRU), and Attention Mechanism, aiming to accurately capture complex emotional information in audio. Firs...",second_surface_score_boundary,rank-83787b91ef,emerging,0.174928,193,acceptable,useful,not_applicable,CNN+BiGRU+attention model for emotional recognition in instrumental music; in-scope music emotion recognition (MER) task.
d45051da07fda0dc1d4a2375791b6b16da6e41f243ef36222b847e09283c2476,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4414055947,W4414055947,W4414055947,AI-Based Music Mood Composer Using Deep Learning Techniques,2025,0,,,"AI Music Creation mood-based composition using artificial intelligence has becomea novel interdisciplinary field combining signal processing, affective computing, and deep learning. This paper proposes a music-generatingAI based on a user's emotional context by leveraging a combination of recurrent neural networks (RNNs), transformer architectures, and au...",second_surface_score_boundary,rank-83787b91ef,emerging,0.174738,194,acceptable,obvious,not_applicable,mood-conditioned music composition AI using RNN+transformer and audio processing; in-scope music generation prototype.
85f087da3c41b0b275e1b5f730c197ffcc516a145d790fe8b71bd8d862dfad97,ml-shadow-scorer-second-surface-labeling-worksheet-v1,ml_shadow_scorer_second_surface_generalization_v1,https://openalex.org/W4412951088,W4412951088,W4412951088,Implementation of Music Emotion Classification using Deep Learning,2025,0,,,"Music plays a crucial role in shaping emotions and experiences, making its classification an important area of research with applications in therapy, recommendation systems, and affective computing. This study develops a deep learning-based system to classify music into three emotional categories: ""Angry,"" ""Happy,"" and ""Sad."" The dataset, consisting of 22...",second_surface_score_boundary,rank-83787b91ef,emerging,0.174614,196,acceptable,obvious,not_applicable,deep learning music emotion classification into angry/happy/sad with recommendation-system framing; standard MER prototype tier.
